Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_beaching,k_sediment_resuspension,k_burial,k_runoff_transport,k_percolation,k_soil_air_resuspension,k_soil_convection,k_sequestration_deep_soils,k_wind_trasport,k_dry_deposition,k_wet_deposition
Coast_Surface_Water,biofMP,mp1,2.4310717612231528e-14,"[0.0, 0.0, 0.0, 0.0, 0.0]",2.9834983195563167e-06,0.0,0.0,0.0,1e-06,4.85740075946186e-06,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp2,2.4310717612231525e-12,"[1.943122678398596e-09, 0.0, 0.0, 0.0, 0.0]",8.869509753525331e-06,0.0,0.0,0.0,1e-06,1.1203977202338628e-05,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp3,2.4310717612231527e-10,"[4.538912937372815e-09, 4.538912937372815e-09, 0.0, 0.0, 0.0]",0.00047987565685309687,0.0,0.0,0.0,1e-06,6.593476437133676e-05,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp4,2.4310717612231527e-08,"[4.825491470292958e-08, 1.608497156764319e-08, 1.608497156764319e-08, 0.0, 0.0]",0.5514419554299631,0.0,0.0,0.0,1e-06,0.0,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp5,2.431071761223153e-06,"[5.557266242310434e-07, 1.1908427662093789e-07, 7.938951774729193e-08, 3.9694758873645996e-08, 0.0]",6298.9334810318,0.0,0.0,0.0,1e-06,0.0,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.76300069394868e-15,0.0,0.0,1e-06,7.238556985264963e-06,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp2,2.4310717612231526e-13,"[2.069169623927708e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.056888929720789e-14,0.0,0.0,1e-06,1.2885732058669639e-05,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp3,2.4310717612231528e-11,"[4.5419898293366534e-11, 4.5419898293366534e-11, 0.0, 0.0, 0.0]",0.0,4.826269183861442e-13,0.0,0.0,1e-06,6.642863545461233e-05,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp4,2.4310717612231527e-09,"[4.825496177578399e-10, 1.6084987258594664e-10, 1.6084987258594664e-10, 0.0, 0.0]",0.0,5.514267558426504e-10,0.0,0.0,1e-06,0.0,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp5,2.4310717612231525e-07,"[5.55726624794645e-09, 1.1908427674170964e-09, 7.938951782780643e-10, 3.969475891390325e-10, 0.0]",0.0,6.2989333341813895e-06,0.0,0.0,1e-06,0.0,0.0,0.0055117734724292105,1.111111111111111e-08,3.3333333333333334e-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp1,1.2155358806115764e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.5728197012228166e-07,0.0,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,1.2893793527242943e-10,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp2,1.2155358806115763e-13,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",4.155283069419581e-07,0.0,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,1.2893793527242947e-08,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp3,1.2155358806115764e-11,"[7.927447995941146e-10, 7.927447995941146e-10, 0.0, 0.0, 0.0]",5.665244543190343e-05,0.0,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,1.2893793527242944e-06,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp4,1.2155358806115764e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",0.33455566188468405,0.0,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,0.00012893793527242944,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp5,1.2155358806115762e-07,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941153e-09, 0.0]",3206.5725460265317,0.0,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,0.012893793527242944,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,1.3115470246882453e-16,3.858024691358025e-07,0.0,3.335820895522388e-07,2.1259645745500593e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp2,1.2155358806115764e-14,"[2.528451797958585e-12, 0.0, 0.0, 0.0, 0.0]",0.0,2.1364229353711776e-16,3.858024691358025e-07,0.0,3.335820895522388e-07,1.853954034723946e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp3,1.2155358806115762e-12,"[7.935514617141138e-12, 7.935514617141138e-12, 0.0, 0.0, 0.0]",0.0,5.571518336838409e-14,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,1.2572448150778087e-06,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp4,1.2155358806115764e-10,"[9.512947284918179e-11, 3.170982428306059e-11, 3.170982428306059e-11, 0.0, 0.0]",0.0,3.345481427692903e-10,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,0.0001289347184186563,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp5,1.2155358806115764e-08,"[1.1098427205622372e-09, 2.378234401204794e-10, 1.5854896008031963e-10, 7.927448004015988e-11, 0.0]",0.0,3.206572472687372e-06,3.858024691358025e-07,0.0,3.335820895522388e-07,0.0,0.012893793205557239,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",4.2457622138356046e-07,0.0,0.0,0.0,3.335820895522388e-07,2.4287003797309303e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp2,2.4310717612231526e-13,"[1.943122678398596e-10, 0.0, 0.0, 0.0, 0.0]",3.250494170725013e-06,0.0,0.0,0.0,3.335820895522388e-07,5.601988601169314e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp3,2.4310717612231528e-11,"[4.538912937372814e-10, 4.538912937372814e-10, 0.0, 0.0, 0.0]",0.0002767766716204438,0.0,0.0,0.0,3.335820895522388e-07,3.296738218566838e-06,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp4,2.4310717612231527e-09,"[4.825491470292957e-09, 1.6084971567643192e-09, 1.6084971567643192e-09, 0.0, 0.0]",0.4484069844998629,0.0,0.0,0.0,3.335820895522388e-07,0.0,8.313282446606519e-05,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp5,2.4310717612231525e-07,"[5.557266242310434e-08, 1.1908427662093789e-08, 7.938951774729193e-09, 3.9694758873646e-09, 0.0]",6203.547251348572,0.0,0.0,0.0,3.335820895522388e-07,0.0,0.012435532005168802,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,1.225325382249441e-15,0.0,0.0,3.335820895522388e-07,3.6192784926324814e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp2,2.4310717612231528e-14,"[2.069169623927708e-12, 0.0, 0.0, 0.0, 0.0]",0.0,4.234654576012578e-15,0.0,0.0,3.335820895522388e-07,6.44286602933482e-07,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp3,2.4310717612231525e-12,"[4.541989829336653e-12, 4.541989829336653e-12, 0.0, 0.0, 0.0]",0.0,2.791611299272107e-13,0.0,0.0,3.335820895522388e-07,3.3214317727306165e-06,0.0,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp4,2.4310717612231527e-10,"[4.8254961775783987e-11, 1.608498725859466e-11, 1.608498725859466e-11, 0.0, 0.0]",0.0,4.483914876314691e-10,0.0,0.0,3.335820895522388e-07,0.0,8.312970198520855e-05,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp5,2.4310717612231527e-08,"[5.557266247946449e-10, 1.1908427674170962e-10, 7.938951782780642e-11, 3.9694758913903243e-11, 0.0]",0.0,6.203547104208368e-06,0.0,0.0,3.335820895522388e-07,0.0,0.01243553168445197,0.000276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp1,1.2155358806115764e-14,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.4723936871094372e-06,0.0,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp2,1.2155358806115762e-12,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",4.82034252311324e-06,0.0,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp3,1.2155358806115764e-10,"[7.927447995941148e-09, 7.927447995941148e-09, 0.0, 0.0, 0.0]",0.00043987134828463176,0.0,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp4,1.2155358806115764e-08,"[9.512937595129376e-08, 3.170979198376459e-08, 3.170979198376459e-08, 0.0, 0.0]",0.786154745089292,0.0,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp5,1.2155358806115764e-06,"[1.1098427194317607e-06, 2.3782343987823441e-07, 1.5854895991882297e-07, 7.927447995941155e-08, 0.0]",5571.674068045066,0.0,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp1,1.2155358806115764e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,5.5163953489829085e-15,1.1574074074074074e-06,0.0,1.3038674033149171e-08,1.1458655467057387e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp2,1.2155358806115763e-13,"[2.528451797958585e-11, 0.0, 0.0, 0.0, 0.0]",0.0,6.60758079092664e-15,1.1574074074074074e-06,0.0,1.3038674033149171e-08,1.0270554306557235e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp3,1.2155358806115764e-11,"[7.935514617141138e-11, 7.935514617141138e-11, 0.0, 0.0, 0.0]",0.0,4.362524215281855e-13,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp4,1.2155358806115764e-09,"[9.512947284918178e-10, 3.1709824283060594e-10, 3.1709824283060594e-10, 0.0, 0.0]",0.0,7.861196814302183e-10,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp5,1.2155358806115762e-07,"[1.1098427205622375e-08, 2.378234401204795e-09, 1.5854896008031967e-09, 7.92744800401599e-10, 0.0]",0.0,5.571673720260103e-06,1.1574074074074074e-06,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp1,2.4310717612231528e-14,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.2831613908994214e-05,0.0,0.0,0.0,1.3038674033149171e-08,1.3090296427084445e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp2,2.4310717612231525e-12,"[1.943122678398596e-09, 0.0, 0.0, 0.0, 0.0]",3.9004546182662026e-05,0.0,0.0,0.0,1.3038674033149171e-08,3.0374182599035333e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp3,2.4310717612231527e-10,"[4.538912937372815e-09, 4.538912937372815e-09, 0.0, 0.0, 0.0]",0.002415298442926091,0.0,0.0,0.0,1.3038674033149171e-08,0.0002164375097107017,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp4,2.4310717612231527e-08,"[4.825491470292958e-08, 1.608497156764319e-08, 1.608497156764319e-08, 0.0, 0.0]",0.543645547555992,0.0,0.0,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp5,2.431071761223153e-06,"[5.557266242310434e-07, 1.1908427662093789e-07, 7.938951774729193e-08, 3.9694758873645996e-08, 0.0]",10149.48476297458,0.0,0.0,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.068918311908361e-14,0.0,0.0,1.3038674033149171e-08,1.9507125087009488e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp2,2.4310717612231526e-13,"[2.069169623927708e-11, 0.0, 0.0, 0.0, 0.0]",0.0,4.6591784612105936e-14,0.0,0.0,1.3038674033149171e-08,3.4895246312243426e-05,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp3,2.4310717612231528e-11,"[4.5419898293366534e-11, 4.5419898293366534e-11, 0.0, 0.0, 0.0]",0.0,2.4280163060288395e-12,0.0,0.0,1.3038674033149171e-08,0.0002177421703792056,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp4,2.4310717612231527e-09,"[4.825496177578399e-10, 1.6084987258594664e-10, 1.6084987258594664e-10, 0.0, 0.0]",0.0,5.435733553878579e-10,0.0,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp5,2.4310717612231525e-07,"[5.55726624794645e-09, 1.1908427674170964e-09, 7.938951782780643e-10, 3.969475891390325e-10, 0.0]",0.0,1.0149484065326411e-05,0.0,0.0,1.3038674033149171e-08,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp1,1.2155358806115764e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.4723936871094372e-06,0.0,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,2.511777959852519e-10,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp2,1.2155358806115763e-13,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",4.82034252311324e-06,0.0,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,2.5117779598525193e-08,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp3,1.2155358806115764e-11,"[7.927447995941146e-10, 7.927447995941146e-10, 0.0, 0.0, 0.0]",0.00043987134828463176,0.0,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,2.511777959852519e-06,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp4,1.2155358806115764e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",0.786154745089292,0.0,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,0.0002511777959852519,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp5,1.2155358806115762e-07,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941153e-09, 0.0]",5571.674068045066,0.0,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,0.02511777959852519,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,5.5163953489829085e-15,3.858024691358025e-07,0.0,1.3038674033149171e-08,1.1458655467057386e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp2,1.2155358806115764e-14,"[2.528451797958585e-12, 0.0, 0.0, 0.0, 0.0]",0.0,6.60758079092664e-15,3.858024691358025e-07,0.0,1.3038674033149171e-08,1.0270554306557235e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp3,1.2155358806115762e-12,"[7.935514617141138e-12, 7.935514617141138e-12, 0.0, 0.0, 0.0]",0.0,4.362524215281855e-13,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,2.3430927906858713e-06,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp4,1.2155358806115764e-10,"[9.512947284918179e-11, 3.170982428306059e-11, 3.170982428306059e-11, 0.0, 0.0]",0.0,7.861196814302183e-10,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,0.00025116091006097406,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp5,1.2155358806115764e-08,"[1.1098427205622372e-09, 2.378234401204794e-10, 1.5854896008031963e-10, 7.927448004015988e-11, 0.0]",0.0,5.571673720260103e-06,3.858024691358025e-07,0.0,1.3038674033149171e-08,0.0,0.025117777909931055,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.2831613908994214e-05,0.0,0.0,0.0,1.3038674033149171e-08,1.3090296427084446e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp2,2.4310717612231526e-13,"[1.943122678398596e-10, 0.0, 0.0, 0.0, 0.0]",3.9004546182662026e-05,0.0,0.0,0.0,1.3038674033149171e-08,3.037418259903533e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp3,2.4310717612231528e-11,"[4.538912937372814e-10, 4.538912937372814e-10, 0.0, 0.0, 0.0]",0.002415298442926091,0.0,0.0,0.0,1.3038674033149171e-08,2.164375097107017e-05,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp4,2.4310717612231527e-09,"[4.825491470292957e-09, 1.6084971567643192e-09, 1.6084971567643192e-09, 0.0, 0.0]",0.543645547555992,0.0,0.0,0.0,1.3038674033149171e-08,0.0,1.0648617847105175e-05,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp5,2.4310717612231525e-07,"[5.557266242310434e-08, 1.1908427662093789e-08, 7.938951774729193e-09, 3.9694758873646e-09, 0.0]",10149.48476297458,0.0,0.0,0.0,1.3038674033149171e-08,0.0,0.022712181533729555,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,2.068918311908361e-14,0.0,0.0,1.3038674033149171e-08,1.950712508700949e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp2,2.4310717612231528e-14,"[2.069169623927708e-12, 0.0, 0.0, 0.0, 0.0]",0.0,4.6591784612105936e-14,0.0,0.0,1.3038674033149171e-08,3.4895246312243425e-06,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp3,2.4310717612231525e-12,"[4.541989829336653e-12, 4.541989829336653e-12, 0.0, 0.0, 0.0]",0.0,2.4280163060288395e-12,0.0,0.0,1.3038674033149171e-08,2.177421703792056e-05,0.0,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp4,2.4310717612231527e-10,"[4.8254961775783987e-11, 1.608498725859466e-11, 1.608498725859466e-11, 0.0, 0.0]",0.0,5.435733553878579e-10,0.0,0.0,1.3038674033149171e-08,0.0,1.0632215254079744e-05,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp5,2.4310717612231527e-08,"[5.557266247946449e-10, 1.1908427674170962e-10, 7.938951782780642e-11, 3.9694758913903243e-11, 0.0]",0.0,1.0149484065326411e-05,0.0,0.0,1.3038674033149171e-08,0.0,0.02271217985009596,0.00067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp2,1.2155358806115764e-14,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp3,1.2155358806115762e-12,"[7.927447995941148e-11, 7.927447995941148e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp4,1.2155358806115764e-10,"[9.512937595129376e-10, 3.1709791983764586e-10, 3.1709791983764586e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp5,1.2155358806115764e-08,"[1.1098427194317605e-08, 2.378234398782344e-09, 1.5854895991882293e-09, 7.927447995941154e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp1,1.2155358806115763e-17,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp2,1.2155358806115764e-15,"[2.528451797958585e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp3,1.2155358806115763e-13,"[7.935514617141137e-13, 7.935514617141137e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp4,1.2155358806115764e-11,"[9.512947284918177e-12, 3.1709824283060596e-12, 3.1709824283060596e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1e-09,2.7e-09,0,0.0,0.0,0.0,0.0,0.0,0,0.0
